date,signal,edge_prob,cover_prob,stake,pl,clv,bankroll
2013-02-02,-1,-0.109297544,0.41453692,0.8025301302126546,0.058824497401714325,,142.75068026346582
2013-02-02,-1,-0.08509174,0.43874273,0.4873208491929023,0.035720034610480074,,142.78640029807633
2013-02-02,-1,-0.10789654,0.41593793,0.7842865588167873,0.05748726546764374,,142.84388756354394
2013-02-02,-1,-0.08630109,0.43753338,0.5030693825018389,-0.04056587815284729,1.0,142.8033216853911
2013-02-02,-1,-0.06515676,0.4586777,0.22772700520934142,0.016692116746678948,,142.8200138021378
2013-02-02,-1,-0.13183215,0.3920023,1.095976767564505,0.08033378447592258,,142.90034758661372
2013-02-02,-1,-0.07389724,0.44993722,0.34154589168957544,0.025034904811531308,,142.92538249142524
2013-02-02,-1,-0.09641507,0.4274194,0.6347740567116704,-0.05118611454963684,-0.0,142.8741963768756
2013-02-02,-1,-0.1034385,0.42039597,0.726233485230929,-0.05856110528111458,-0.5,142.8156352715945
2013-02-02,-1,-0.11315629,0.41067818,0.8527789508500595,0.06250767577439546,-0.0,142.8781429473689
2013-02-02,-1,-0.09122774,0.43260673,0.5672245282389768,0.04157687858864665,,142.91971982595754
2013-02-02,-1,-0.098005116,0.42582935,0.6554796805223506,0.0480458755530417,,142.9677657015106
2013-02-02,-1,-0.106675,0.41715947,0.7683796573229488,0.05632130863890052,,143.0240870101495
2013-02-02,-1,-0.086768866,0.4370656,0.5091608752148623,0.03732088236138225,,143.06140789251089
2013-02-02,-1,-0.10986394,0.41397053,0.8099058004156777,-0.06530816853046417,1.0,142.99609972398042
2013-02-02,-1,-0.13301262,0.39082184,1.1113490147398282,0.0814605517834425,,143.07756027576386
2013-02-02,-1,-0.08154559,0.44228888,0.4411429871568316,0.03233525262773037,,143.10989552839158
2013-02-02,-1,-0.08682892,0.43700555,0.5099429682726817,0.03737820884585381,,143.14727373723744
2013-02-02,-1,-0.1905925,0.33324197,1.8611563989062396,0.13642053504288196,-0.0,143.28369427228031
2013-02-02,-1,-0.15434435,0.36949012,1.3891315232966905,0.10182167697697878,,143.3855159492573
2013-02-02,-1,-0.12893313,0.39490134,1.0582258207861375,0.07756668528914452,,143.46308263454645
2013-02-02,-1,-0.1021159,0.42171857,0.7090102521465389,0.051969602342695,,143.51505223688915
2013-02-02,-1,-0.15446255,0.36937192,1.3906708546621902,0.10193450812250376,,143.61698674501164
2013-02-02,-1,-0.18937933,0.33445513,1.8453587566764889,0.13526258678734304,,143.752249331799
2013-02-02,-1,-0.14369959,0.38013488,1.2505149186271398,0.09166124586760999,,143.8439105776666
2013-02-02,-1,-0.09598675,0.4278477,0.6291964752264326,0.046119348082691435,,143.89002992574927
2013-02-02,-1,-0.10302511,0.42080936,0.7208500757063513,0.05283744722977281,3.0,143.94286737297907
2013-02-02,-1,-0.12611327,0.3977212,1.0215055607654018,0.07487513420730829,,144.01774250718637
2013-02-02,-1,-0.08599356,0.4378409,0.49906471863368285,0.036580846175551414,,144.05432335336192
2013-02-02,-1,-0.09234017,0.4314943,0.5817105973154703,-0.046907249838113785,-1.5,144.0074161035238
2013-02-02,-1,-0.14864996,0.3751845,1.3149786236136827,0.09638635823875666,,144.10380246176257
2013-02-02,-1,-0.090635836,0.43319863,0.5595166451953383,0.041011899992823606,,144.14481436175538
2013-02-02,-1,-0.05520782,0.46862665,0.09817179335274387,-0.007916253991425037,-0.0,144.13689810776395
2013-02-02,-1,-0.08235341,0.44148105,0.4516625984587844,0.03310632753744722,-1.0,144.1700044353014
2013-02-02,-1,-0.09906429,0.42477018,0.669272311309644,0.04905685887113214,,144.21906129417255
2013-02-02,-1,-0.09185666,0.4319778,0.5754142146082696,0.042177172791212796,,144.26123846696376
2013-02-02,-1,-0.19004923,0.33378524,1.8540819424037884,0.13590198585391045,1.0,144.39714045281767
2013-02-02,-1,-0.11479691,0.40903756,0.8741430407457477,0.06407363797724247,,144.4612140907949
2013-02-02,-1,-0.08909619,0.43473828,0.5394674547391713,0.039542318344116215,,144.50075640913903
2013-02-02,-1,-0.18466786,0.3391666,1.7840054065372934,0.13076545970141887,,144.63152186884045
2013-02-02,-1,-0.10762262,0.41621184,0.7807193939891859,0.057225796557962894,,144.6887476653984
2013-02-02,-1,-0.0834074,0.44042706,0.4653877333539711,0.034112363487482075,,144.7228600288859
2013-02-02,-1,-0.1624484,0.36138606,1.494662944450997,0.10955700375884772,,144.83241703264474
2013-02-02,-1,-0.104040176,0.4197943,0.7340682291368024,0.05380632204562426,,144.88622335469037
2013-02-02,-1,-0.103594095,0.42024037,0.7282593321609566,0.05338053685426712,,144.93960389154464
2013-02-02,-1,-0.106938094,0.41689637,0.7718055473811716,0.056572422277182344,,144.99617631382182
